RemainingLow,RemainingHigh,StopNumber,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-25
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0.59435531,0.40564469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0.797177655,0.202822345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0.797177655,0.202822345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0.587193779,0.395153729,0.017652493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0.737733825,0.262266175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,0.210241983,0.789758017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,0.511723196,0.48239264,0.005884164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,0.430899195,0.440744697,0.128356108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0.549184448,0.388097402,0.062718149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,0.579209811,0,0.420790189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,0.40991561,0.510645963,0.049816449,0.024243495,0.005378483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,0.575469897,0.310963979,0.113566124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,0.542580296,0.318347056,0.139072647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,0.572476583,0,0.427523417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,0.442424832,0.394349533,0.12897281,0.024104592,0.010148234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2,0.397403383,0.397996913,0.204599704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,3,0.174302998,0.825697002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,0.31650949,0.461012279,0.12546476,0.090050953,0.006962518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,2,0.277642468,0.641856128,0.080501404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,3,0.275788566,0.666001475,0.058209959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,4,0.584704102,0.415295898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,0.32953421,0.587002543,0.044450591,0.025883917,0.006334463,0.006794277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,2,0.640628533,0.270805342,0.026183786,0.050833768,0.005774286,0.005774286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,3,0.555281153,0.341304953,0,0.068942596,0.034471298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,4,0.561277235,0.146240922,0,0.292481843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,1,0.263007414,0.376461601,0.165461586,0.116890438,0.067668355,0.010510608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,2,0.354789415,0.391604222,0.10781123,0.134055234,0.011739899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,3,0.346482093,0.492550253,0.160967654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,4,0.778945849,0.221054151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,1,0.330337419,0.434362192,0.072775126,0.080927692,0.011663969,0.069933601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,2,0.215728665,0.397453098,0.198634195,0.097304117,0.090879925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,3,0.40928051,0.348249262,0.096610435,0.145859793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,4,0,0.398442465,0,0.601557535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,1,0.162181681,0.312144014,0.246459186,0.089016929,0.079421064,0.050011057,0.014050131,0.040185792,0.006530146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,2,0.030686104,0.513580692,0.179200777,0.125076213,0.077398453,0,0.074057762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,3,0.02613717,0.622322126,0.159002618,0.065476394,0.032916069,0,0.094145623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,4,0.332682204,0,0.226934648,0.114083811,0,0.326299338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,1,0.294579691,0.381340953,0.091055643,0.027504993,0.077796932,0.062031245,0.032479197,0.033211346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,0.364754012,0.28186339,0.100779999,0.092601439,0.074234546,0.085766613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,3,0.238366278,0.319120219,0.210457867,0.092439876,0.139615761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,4,0.420625438,0.26203503,0.317339532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,1,0.385782408,0.307193722,0.113742487,0.054840477,0.029606088,0.01124197,0.031780098,0.008240144,0.057572607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,2,0.283835183,0.273311301,0.042924709,0.066906892,0.073734811,0,0.113143152,0.146143951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,3,0.12281576,0.212374335,0.188089941,0.052428119,0,0.120409574,0.30388227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,4,0.246120638,0.170447617,0.165571808,0.417859938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,1,0.073659633,0.596856057,0.21873101,0.038581932,0.017699271,0.018255171,0.014634828,0,0,0.021582097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,2,0.326051468,0.561267687,0,0.024693416,0.032321985,0,0,0,0,0.055665445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,3,0.682186692,0.094222099,0.04899884,0.064136115,0,0,0.110456254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,4,0.505990176,0,0,0.494009824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,1,0.317621581,0.298176429,0.196551097,0.030563887,0.019134702,0.028658169,0.015202529,0.074112882,0.019978724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,2,0.339354979,0.161673089,0.092914768,0.086477286,0.027090588,0.102934052,0.121697983,0.067857255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,3,0.272049949,0.092278868,0.423419877,0.060559697,0,0,0.151691609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,4,0.303020442,0.198862714,0,0,0,0.498116844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,1,0.442073066,0.327513732,0.043716125,0.069546819,0,0,0.038153998,0.035299169,0,0,0.009261113,0,0.034435979,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,2,0.033003159,0.486965829,0.128188283,0.172348807,0.038923051,0,0,0,0.029792433,0,0,0,0.110778438,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,3,0.34812612,0.359036819,0,0,0,0,0,0.062063558,0,0,0,0.230773502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,4,0.57084502,0,0,0,0,0.338200355,0.090954626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,1,0.187664314,0.472538537,0.081513167,0.050247408,0.049884647,0.045950204,0,0.016177718,0.01534191,0.047639331,0.033042765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,2,0.094919628,0.581888249,0.105004366,0,0,0,0,0.067876448,0.074802732,0.026328919,0.049179659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,3,0.054258774,0.453064594,0,0.069903384,0,0.043774643,0,0.235086588,0,0,0.143912018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,4,0.292102382,0,0.230735576,0.298265429,0.059514566,0,0.119382048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,1,0.35950953,0.407683115,0.136706838,0.024818341,0,0.012105394,0.007576316,0.040102864,0.005898314,0.005599289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,2,0.454731479,0.326703546,0.048771231,0.058755787,0.012387447,0.071473317,0,0.027177192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,3,0.169984193,0.479885282,0.169050162,0.040612606,0,0.140467758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,4,0,0.482820404,0.115992759,0,0.401186837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,1,0.33936487,0.45919446,0.0576097,0.041544865,0.01748819,0.006256389,0,0.025314215,0.037972311,0,0,0,0.015255001,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,2,0.250897009,0.46262669,0.075906096,0.020000274,0.121388965,0.048766817,0.020414149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,3,0.341731191,0.407208001,0.056304274,0,0.137287129,0.057469405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,4,0.704916676,0,0,0,0.295083324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,1,0.300805168,0.366851433,0.054165963,0.048598233,0.123476318,0.006048009,0.020931179,0.003372532,0.004470847,0.050525121,0.015679466,0,0,0.005075732,0,0,0,0,0,0,0,0,0,0,0,0
19,19,2,0.190307445,0.104246083,0.092013708,0.548452769,0.036414532,0,0.006269877,0,0.01757134,0.004724246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,3,0.234420951,0.694748762,0,0,0,0,0,0.070830287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,4,0.661660492,0,0.338339508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,1,0.306322538,0.489325819,0.074009311,0.071511985,0.008519785,0.008075067,0.009758726,0.003885085,0.006207602,0.002370652,0,0.016859602,0.003153829,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,2,0.526506099,0.240018614,0.176325103,0,0,0,0.043191529,0,0,0.013958655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,3,0.567173375,0.338231871,0.048023489,0,0,0,0,0,0.046571265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,4,0.371555707,0.628444293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,1,0.317071377,0.345985611,0.225811472,0.031783362,0.008050273,0.03056813,0.011439483,0.008160935,0.005821425,0,0.006266025,0.005122126,0,0.003919784,0,0,0,0,0,0,0,0,0,0,0,0
21,21,2,0.316887227,0.387381322,0.195282114,0,0.061286934,0.015496631,0.00489445,0,0,0,0.013635097,0,0.005136225,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,3,0.2224763,0.201548828,0.461674989,0.101809665,0,0,0,0,0,0,0,0.012490219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,4,0.259218886,0.57399147,0.150725543,0,0,0,0,0,0,0,0.016064101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,1,0.256893072,0.48464755,0.126204566,0.068437853,0.030073785,0.009218725,0,0.005840521,0,0.001772836,0.003797113,0.005371212,0,0,0.003465116,0.004277651,0,0,0,0,0,0,0,0,0,0
22,22,2,0.168639449,0.429707782,0.241893546,0.078355441,0.044243697,0,0,0,0,0,0.01663023,0,0.020529854,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,3,0.205069271,0.503790809,0.238368476,0,0,0,0,0,0,0,0.052771443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,4,0.517993358,0.268317609,0,0,0,0,0,0.213689033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,1,0.152330672,0.315737211,0.171295677,0.123370747,0.061366255,0.029819309,0.105492998,0.022897158,0.003489374,0,0.001856372,0,0.012344227,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,2,0.155393823,0.412243668,0.097511679,0.259426107,0.027173764,0,0,0.021661383,0,0.004487342,0.022102234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,3,0.505340615,0.265394381,0.126294897,0.052003686,0,0.050966422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,4,0.31421362,0.525973944,0,0,0,0.159812436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,1,0.124067911,0.301059256,0.276892511,0.140210506,0.03961862,0.016654983,0.019302086,0.03192213,0,0,0.005532128,0.028702085,0,0.006920193,0,0.003919322,0,0,0,0,0.005198267,0,0,0,0,0
24,24,2,0.259812813,0.424788297,0.139193685,0.040073267,0.009211344,0,0.057817157,0.010019755,0,0,0.041153041,0.010831991,0,0,0,0.007098651,0,0,0,0,0,0,0,0,0,0
24,24,3,0.544833612,0.273262451,0.041751172,0,0,0,0.025694632,0,0,0.097619379,0,0,0,0,0.016838754,0,0,0,0,0,0,0,0,0,0,0
24,24,4,0.579625932,0.104135689,0,0,0,0.065893799,0,0,0.25034458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,1,0.175236161,0.341076244,0.1277035,0.148173475,0.12934571,0.019207919,0,0.014055045,0.022636371,0,0,0,0.010857776,0,0.008202429,0.003505369,0,0,0,0,0,0,0,0,0,0
25,25,2,0.228336613,0.501388812,0.092401654,0.029550862,0,0,0.018026509,0.065249812,0,0.031297764,0.0101043,0,0.023643673,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,3,0.387716618,0.556436531,0,0,0,0,0.035787231,0,0,0.02005962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,4,0.92905885,0.07094115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,48,1,0.101068097,0.386085895,0.150431691,0.063927986,0.055021931,0.025092956,0.027004903,0.035292936,0.047179173,0.012604774,0.016584673,0,0.004597171,0.013240234,0.024366679,0.00741392,0,0.007590776,0.01164587,0,0,0,0.002272107,0.007669603,0,0.000908624
26,48,2,0.194029703,0.458226663,0.101913699,0.044266467,0.013445035,0.013077336,0.064927104,0.034677126,0,0,0,0.013097804,0.011717046,0.018297817,0.028576315,0,0,0.003747885,0,0,0,0,0,0,0,0
26,48,3,0.199031431,0.286600742,0.08884597,0,0.030008642,0.015396416,0.228415049,0,0,0.005420365,0.034232268,0.038595044,0.049866594,0.013288697,0,0,0.010298782,0,0,0,0,0,0,0,0,0
26,48,4,0.146692947,0.451335616,0.131758574,0.009613654,0,0.030933473,0.030933473,0,0,0,0.12734499,0.053121174,0,0,0,0.0182661,0,0,0,0,0,0,0,0,0,0
