TAZ,POP,GQ,HR,RC,HU,HH1,HH2,HH3,HH4,HH5,MILI,GOVT,HOTEL,AG,TCU,INDUS,FIRE,SERV,RETAIL,CSTR,TOTALEMP,TOTALHH,TERMTYPE,TERMTIME,WORK_DAILY,NONWRK_HRLY,PERCWLK,PRV_UNIV_ENROLL,PUB_UNIV_ENROLL,PRV_K12_ENROLL,PUB_K12_ENROLL,SCHOOLS,GQWRK,NONVISRET,VISPRCAUTO,VISPRCTOUR,MILI_BASE,GQTYPE,TD,SHRWRKPKGPROVIDED
631,2241,0,0,0,687,70,151,110,107,193,0,0,0,16,0,2,3,52,3,72,148,631,3,1,0,0,100,0,0,0,0,0,0,5,1,0,0,0,23,0.966101695
632,1091,0,0,0,320,27,82,60,46,94,0,0,0,8,0,2,2,11,3,0,26,309,3,1,0,0,100,0,0,0,0,0,0,4,1,0,0,0,23,0.966101695
633,1806,0,0,0,470,40,97,66,57,178,0,0,0,0,4,13,3,110,2,2,134,438,3,1,0,0,100,0,0,0,0,0,11,3,1,0,0,3,23,0.966101695
634,4869,542,0,40,1215,133,219,150,181,422,0,0,17,15,4,7,18,114,19,1,195,1105,3,1,0,0,100,0,0,105,814,2,131,34,1,0,0,3,23,0.966101695
635,3063,194,0,0,765,76,157,111,106,277,0,31,0,124,8,3,26,288,25,0,505,727,3,1,0,0,100,0,0,0,894,1,68,43,1,0,0,3,23,0.966101695
636,2809,17,0,0,814,77,145,116,111,263,0,26,0,45,8,5,53,236,185,1,559,712,3,1,0,0,100,0,0,0,0,0,10,333,1,0,0,3,23,0.966101695
637,1760,29,0,0,587,122,107,78,52,161,0,185,0,38,0,5,47,201,204,1,681,520,3,1,0,0,100,0,0,0,624,1,0,368,1,0,0,3,23,0.966101695
638,3014,4,0,0,728,48,129,97,120,305,0,1,0,4,3,2,9,81,2,16,118,699,3,1,0,0,100,0,0,0,0,0,0,2,1,0,0,3,23,0.966101695
639,1815,334,0,0,356,26,57,54,49,142,0,93,0,4,13,3,7,43,1,0,164,328,3,1,0,0,100,0,0,0,805,1,0,1,1,0,0,3,23,0.966101695
640,2804,131,0,0,1021,216,176,114,90,226,0,68,0,23,1,6,3,99,4,1,205,822,3,1,0,0,100,0,0,0,2843,2,8,6,1,0,0,3,23,0.966101695
641,6273,160,0,0,1893,216,333,258,238,576,0,0,0,12,16,14,17,468,51,0,578,1621,3,1,0,0,100,0,0,0,585,1,79,98,1,0,0,3,23,0.966101695
642,100,0,7,0,38,4,16,7,4,5,0,1,3,0,0,0,9,3,9,87,112,36,3,1,0,0,100,0,0,0,0,0,0,15,1,0,0,0,23,0.966101695
643,2001,0,0,0,1304,297,304,114,87,71,0,0,0,0,3,0,1,51,0,0,55,873,3,1,0,0,100,0,0,0,0,0,0,1,1,0,0,0,23,0.966101695
644,463,0,0,4,201,52,51,18,13,33,0,0,2,0,0,0,3,13,0,5,23,167,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,23,0.966101695
645,566,292,0,0,116,37,37,13,9,15,0,0,0,0,1,1,3,14,45,0,64,111,3,1,0,0,100,0,0,0,0,0,0,75,1,0,0,3,23,0.966101695
646,689,334,0,4,160,38,55,25,17,10,1,10,2,47,0,1,3,89,18,1,172,145,3,1,0,0,100,0,0,0,0,0,103,16,0,0,0,2,22,1
647,490,0,0,0,154,25,43,25,22,31,0,0,0,1,0,2,9,65,10,0,87,146,3,1,0,0,100,0,0,0,563,0,0,16,0,0,0,0,22,1
648,1852,2,0,1,838,223,248,136,88,65,0,0,1,9,3,8,6,173,3,0,203,760,3,1,0,0,100,0,0,0,0,0,2,5,0,0,0,2,22,1
649,747,0,0,0,223,28,53,40,31,60,0,0,0,0,1,2,3,19,5,1,31,212,3,1,0,0,100,0,0,0,0,1,3,9,0,0,0,0,22,1
650,1053,2,0,0,333,54,84,54,47,81,0,17,0,73,4,37,23,160,21,11,346,320,3,1,0,0,100,0,0,148,0,2,1,36,0,0,0,3,22,1
651,1565,0,0,0,525,88,155,80,63,103,0,4,0,4,10,5,9,35,3,0,70,489,3,1,0,0,100,0,0,0,0,0,13,5,0,0,0,0,22,1
652,1074,0,0,0,318,32,73,57,45,92,0,1,0,4,0,1,2,31,15,0,54,299,3,1,0,0,100,0,0,0,0,0,0,25,0,0,0,0,22,1
653,1121,0,0,0,311,39,56,58,51,92,0,8,0,1,0,47,15,27,23,3,124,296,3,1,0,0,100,0,0,0,0,0,1,40,0,0,0,0,22,1
654,151,0,0,0,52,7,20,11,3,7,0,2,0,17,15,0,215,91,3,0,343,48,3,1,0,0,100,0,0,0,0,0,30,4,0,0,0,0,22,1
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,22,1
656,2622,150,0,0,895,78,332,268,120,76,137,12,0,28,3,8,9,79,21,22,319,874,3,1,0,0,100,0,0,0,0,0,111,34,0,0,0,2,22,1
657,27,0,0,0,9,1,2,3,0,2,0,5,0,4,4,55,0,15,47,0,130,8,3,1,0,0,100,0,0,0,0,0,0,83,0,0,0,0,22,1
658,132,0,0,0,52,12,11,8,10,6,0,22,0,105,8,28,25,252,154,6,600,47,3,1,0,0,100,0,0,0,0,0,0,274,0,0,0,0,22,1
659,852,57,0,0,284,49,80,34,48,54,0,22,0,10,3,14,39,173,161,0,422,265,3,1,0,0,100,0,0,0,0,0,0,286,0,0,0,3,22,1
660,307,0,0,0,130,54,33,16,4,16,0,10,0,3,3,0,0,84,24,0,124,123,3,1,0,0,100,0,0,0,0,0,0,42,0,0,0,0,22,1
661,444,0,0,0,193,25,59,28,22,21,0,13,0,0,3,6,3,99,13,5,142,155,3,1,0,0,100,0,0,0,169,1,3,17,0,0,0,0,22,1
662,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,13,0,19,0,3,1,0,0,100,0,0,0,0,0,0,22,0,0,0,0,22,1
663,710,0,0,1,301,66,76,46,40,34,0,25,1,0,12,3,14,89,1,32,177,262,3,1,0,0,100,0,0,0,0,0,0,1,1,0,0,0,22,1
664,2240,3,0,0,868,171,253,136,115,121,0,4,0,10,3,8,66,97,96,1,285,796,3,1,0,0,100,0,0,0,0,0,6,167,1,0,0,3,22,1
665,2583,0,0,10,1010,156,250,184,158,133,0,5,5,2,18,25,26,344,14,200,639,881,3,1,0,0,100,0,0,143,425,2,0,24,1,0,0,0,22,1
666,152,16,0,0,47,10,15,7,4,9,0,20,0,8,1,2,3,21,15,45,115,45,3,1,0,0,100,0,0,0,0,0,3,25,1,0,0,4,22,1
667,3526,14,485,44,1236,187,196,122,148,301,0,103,221,180,20,17,65,951,196,3,1756,954,3,1,0,0,100,0,0,0,2026,2,91,353,1,0,0,4,21,0.865384615
668,7474,1867,48,0,1560,137,287,177,200,535,0,64,20,67,38,30,137,3225,306,1,3888,1336,3,1,0,0,100,2319,0,0,633,2,380,552,1,0,0,1,21,0.865384615
669,4495,340,1,4,1524,237,327,192,176,319,0,85,3,44,3,5,32,262,48,0,482,1251,3,1,0,0,100,0,0,0,286,1,49,86,1,0,0,3,21,0.865384615
670,1379,11,0,0,574,98,148,90,59,85,0,5,0,5,3,1,9,26,12,236,297,480,3,1,0,0,100,0,0,0,137,1,0,18,1,0,0,3,21,0.865384615
671,1002,0,0,0,312,50,72,55,42,70,0,19,0,48,87,30,188,1306,16,0,1694,289,3,1,0,0,100,0,0,0,52,1,0,30,0,0,0,0,19,0.903225806
672,230,0,0,0,73,10,20,15,5,19,0,0,0,0,0,1,0,3,0,8,12,69,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
673,1326,0,0,0,448,51,121,83,61,100,0,40,0,97,119,13,18,106,45,0,438,416,3,1,0,0,100,0,0,0,0,0,12,80,0,0,0,3,19,0.903225806
674,1737,0,0,0,548,68,141,95,82,137,0,5,0,61,4,3,43,73,8,0,197,523,3,1,0,0,100,0,0,0,247,1,0,14,0,0,0,0,19,0.903225806
675,275,0,0,0,92,15,34,10,13,17,0,0,0,0,0,0,9,4,0,12,25,89,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
676,1580,14,15,9,564,79,186,91,67,103,0,0,10,8,1,5,12,41,19,74,170,526,3,1,0,0,100,0,0,0,0,0,0,34,1,0,0,3,19,0.903225806
677,976,0,0,0,278,34,53,53,52,73,0,0,0,0,0,2,3,25,0,33,63,265,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,19,0.903225806
678,363,0,0,0,112,17,21,13,17,36,0,0,0,0,0,4,0,5,0,23,32,104,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,19,0.903225806
679,31,0,0,0,13,2,7,0,2,1,0,0,0,0,0,0,0,2,1,0,3,12,3,1,0,0,100,0,0,0,0,0,0,2,1,0,0,0,19,0.903225806
680,1814,0,0,0,718,111,196,142,109,83,0,1,0,0,36,9,3,127,58,0,234,641,3,1,0,0,100,0,0,0,0,0,0,104,1,0,0,0,19,0.903225806
681,1949,42,0,0,574,57,157,118,101,120,0,0,0,0,1,23,7,30,0,11,72,553,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,3,19,0.903225806
682,1802,0,0,0,644,69,216,125,105,95,0,0,0,0,2,2,5,60,0,6,75,610,3,1,0,0,100,0,0,0,412,1,3,0,1,0,0,0,19,0.903225806
683,1209,0,0,0,386,27,134,64,81,66,0,0,0,0,1,11,5,22,1,80,120,372,3,1,0,0,100,0,0,0,0,0,0,1,1,0,0,0,19,0.903225806
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,17,0,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,19,0.903225806
685,786,0,0,0,300,40,104,57,38,35,0,0,0,0,2,1,2,235,0,12,252,274,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,19,0.903225806
686,621,0,0,0,198,14,58,33,49,35,0,0,0,0,0,3,4,8,0,3,18,189,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,19,0.903225806
687,1010,0,0,0,339,38,116,51,55,58,0,10,0,1,0,3,15,28,7,14,78,318,3,1,0,0,100,0,0,0,0,0,0,11,1,0,0,0,19,0.903225806
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
689,781,0,0,0,291,36,112,54,42,36,0,0,0,0,2,1,18,18,0,1,40,280,3,1,0,1,100,0,0,0,0,2,0,0,0,0,0,0,19,0.903225806
690,682,0,0,0,197,22,44,33,31,57,0,14,0,0,3,8,3,164,0,5,197,187,3,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
691,966,7,0,0,311,34,103,47,49,66,0,6,0,0,1,2,10,21,2,5,47,299,3,1,0,1,100,0,0,0,0,1,5,2,0,0,0,3,19,0.903225806
692,1988,0,0,0,674,71,190,128,122,127,0,0,0,0,2,5,6,90,4,13,120,638,3,1,0,0,100,0,0,0,0,0,0,6,1,0,0,0,19,0.903225806
693,3159,0,0,0,1327,271,361,224,161,160,0,29,0,2,6,44,23,236,206,0,546,1177,3,1,0,1,100,0,0,0,470,1,0,364,0,0,0,0,19,0.903225806
694,7,2,0,0,4,1,2,0,0,0,0,43,0,2,2,36,112,394,385,0,974,3,3,1,0,1,100,0,0,458,0,1,0,682,0,0,0,3,19,0.903225806
695,1770,0,0,0,863,206,332,127,58,46,0,38,0,1,4,5,1,145,90,2,286,769,3,1,0,1,100,0,0,0,0,0,10,157,0,0,0,0,19,0.903225806
696,823,0,0,0,323,65,119,42,36,45,0,1,0,0,1,1,1,27,0,14,45,307,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
697,1625,103,0,0,489,65,135,86,67,97,0,34,0,0,0,8,7,63,2,8,122,450,3,1,0,0,100,0,0,0,0,0,74,2,0,0,0,3,19,0.903225806
698,1372,14,0,0,385,31,82,75,65,108,0,194,0,0,10,5,20,355,14,0,598,361,3,1,0,0,100,0,0,0,266,1,66,24,0,0,0,3,19,0.903225806
699,1960,3,0,0,651,81,151,94,96,161,0,88,0,0,3,2,80,102,28,0,303,583,3,1,0,1,100,0,0,0,0,0,3,49,0,0,0,3,19,0.903225806
700,1381,0,0,0,471,70,115,93,60,96,0,19,0,0,1,46,18,206,125,122,537,434,3,1,0,0,100,0,0,0,0,0,11,223,0,0,0,0,19,0.903225806
701,166,0,0,0,63,12,12,21,10,4,0,1,0,0,0,0,2,3,0,26,32,59,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
702,324,218,0,0,37,6,10,8,6,5,0,221,0,2,14,0,2,45,45,1,330,35,3,1,0,0,100,0,1897,0,140,1,0,75,0,0,0,3,19,0.903225806
703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,3,1,0,0,100,0,0,0,0,0,0,4,0,0,0,0,19,0.903225806
704,518,8,0,0,180,19,62,43,28,21,0,14,0,0,3,2,1,153,0,0,173,173,3,1,0,0,100,0,0,0,0,0,1,0,0,0,0,3,19,0.903225806
705,1009,21,0,0,340,49,112,60,45,62,0,0,0,0,2,0,5,20,3,0,30,328,3,1,0,0,100,0,0,212,560,2,6,5,0,0,0,3,19,0.903225806
706,1748,5,0,0,543,46,157,124,88,109,0,0,0,0,15,3,6,22,0,16,62,524,3,1,0,0,100,0,0,0,0,0,7,0,0,0,0,4,19,0.903225806
707,8,0,0,0,2,1,0,0,0,1,0,2,0,0,1,1,0,141,1,0,146,2,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,0.903225806
708,112,0,0,0,41,4,17,8,5,4,0,15,0,25,6,3,2,13,58,2,124,38,3,1,0,0,100,0,0,0,0,0,0,101,0,0,0,0,19,0.903225806
709,1756,27,0,0,574,57,186,116,83,112,0,3,0,0,1,10,6,53,2,16,91,554,3,1,0,0,100,0,0,0,0,0,0,2,0,0,0,3,19,0.903225806
710,1344,0,0,0,429,44,125,80,76,85,0,5,0,0,2,21,9,83,42,8,170,410,3,1,0,0,100,0,0,0,0,0,0,72,0,0,0,0,19,0.903225806
711,1380,124,0,0,392,55,98,86,58,81,0,0,0,0,1,1,6,254,0,1,263,378,3,1,0,0,100,0,0,0,617,1,102,0,0,0,0,3,19,0.903225806
712,486,0,0,0,189,40,55,31,30,23,0,8,0,0,31,2,4,30,35,0,110,179,3,1,0,0,100,0,0,0,0,0,0,61,0,0,0,0,19,0.903225806
713,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,24,79,1,109,0,3,1,0,0,100,0,0,0,0,0,0,140,0,0,0,0,19,0.903225806
714,267,0,0,0,75,5,19,11,11,24,0,1,0,0,0,2,2,21,0,7,33,70,3,1,0,0,100,0,0,0,1344,1,0,0,0,0,0,0,19,0.903225806
715,722,0,0,0,265,53,81,38,37,43,0,0,0,0,48,4,4,150,4,0,210,252,3,1,0,0,100,0,0,0,0,0,17,6,0,0,0,0,19,0.903225806
716,2599,26,0,0,866,203,176,141,126,179,0,2,0,0,23,5,96,396,154,287,963,825,3,1,0,0,100,0,0,246,235,2,0,273,0,0,0,3,19,0.903225806
717,415,0,0,0,162,29,46,31,22,19,0,13,0,0,1,0,1,87,18,0,120,147,3,1,0,0,100,0,0,0,0,0,19,31,0,0,0,0,19,0.903225806
718,1283,0,0,0,490,72,161,93,77,57,0,0,0,0,0,4,7,50,8,23,92,460,3,1,0,0,100,0,0,0,169,0,0,13,0,0,0,0,19,0.903225806
719,1829,0,0,0,769,152,267,133,106,62,0,7,0,0,30,4,20,125,22,25,233,720,3,1,0,0,100,0,0,0,0,0,0,39,0,0,0,0,19,0.903225806
720,3752,92,0,0,1460,286,337,207,194,205,0,523,0,17,12,8,32,680,52,0,1324,1229,3,1,0,0,100,0,0,175,0,1,28,92,0,0,0,3,19,0.903225806
721,2882,1089,0,0,588,22,140,144,131,97,4101,0,0,0,63,1,12,352,8,0,4537,534,3,1,0,0,100,0,0,0,0,0,1269,13,0,0,1,2,20,0.93081761
722,6221,1894,0,0,1620,79,487,389,325,157,4102,1349,0,4,2,0,38,26,220,0,5741,1437,3,1,0,0,100,0,0,0,820,1,1725,396,0,0,1,2,20,0.93081761
723,475,0,2,0,182,23,71,26,25,23,0,19,1,15,13,8,52,522,68,0,698,168,3,1,0,0,100,0,0,0,0,0,0,130,1,0,0,0,20,0.93081761
724,867,0,0,0,298,27,88,49,64,51,0,1,0,0,1,3,4,76,22,0,107,279,3,1,0,0,100,0,0,0,486,1,0,39,0,0,0,0,20,0.93081761
725,2134,7,0,0,746,108,201,133,120,130,0,176,0,0,4,9,62,292,178,0,721,692,3,1,0,0,100,0,0,0,827,1,0,319,0,0,0,4,20,0.93081761
726,468,0,2,0,196,24,75,24,35,15,0,0,1,0,0,13,4,18,0,15,51,173,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,20,0.93081761
727,783,0,0,0,302,57,97,52,33,45,0,0,0,0,0,2,4,56,0,5,67,284,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,20,0.93081761
728,1159,11,0,2,394,53,128,65,56,65,0,17,1,1,1,45,7,164,2,18,256,367,3,1,0,0.81,100,0,0,101,0,3,18,3,1,0,0,3,20,0.93081761
729,924,3,2,0,373,59,130,52,53,44,0,5,1,0,2,2,125,118,12,27,292,338,3,1,0,0,100,0,0,0,0,0,0,26,1,0,0,3,20,0.93081761
730,1667,0,0,0,578,80,175,104,97,98,0,0,0,0,19,12,10,37,3,0,81,554,3,1,0,0,100,0,0,0,477,1,0,5,0,0,0,0,20,0.93081761
731,1806,12,0,0,537,80,136,94,74,127,0,19,0,0,19,3,5,93,2,1,142,511,3,1,0,0.81,100,0,0,281,0,1,0,3,0,0,0,4,20,0.93081761
732,2224,3,0,0,743,97,205,144,119,142,0,0,0,0,6,13,12,41,4,7,83,707,3,1,0,0,100,0,0,0,0,0,3,7,0,0,0,3,20,0.93081761
733,1783,15,0,0,692,153,188,116,73,103,0,1,0,0,8,42,71,334,234,0,690,633,3,1,0,0.67273,100,0,0,0,0,0,6,421,0,0,0,3,20,0.93081761
734,2491,16,0,0,971,229,255,149,121,134,0,176,0,4,63,40,121,1336,134,0,1874,888,3,1,0,0.799334,100,0,0,0,340,0,3,242,0,0,0,3,20,0.93081761
735,150,6,0,0,57,14,14,7,8,9,0,29,0,0,0,11,103,109,63,2,317,52,3,1,0,0.794243,100,0,0,0,669,2,0,124,1,0,0,3,20,0.93081761
736,642,0,0,0,220,31,66,38,38,37,0,0,0,0,1,22,3,19,0,8,53,210,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,20,0.93081761
737,469,0,0,0,147,14,44,28,28,28,0,0,0,0,0,0,2,16,0,0,18,142,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,20,0.93081761
738,1300,4,0,0,472,57,189,76,70,61,0,3,0,0,5,6,6,48,78,0,146,453,3,1,0,0,100,0,0,0,0,0,3,137,1,0,0,3,20,0.93081761
739,3211,10,0,0,1062,126,298,205,181,204,0,1,0,0,7,25,34,250,45,3,365,1014,3,1,0,0,100,0,0,0,0,0,8,82,1,0,0,3,20,0.93081761
740,1222,0,0,0,406,27,135,93,69,62,0,1,0,0,1,4,8,171,0,141,326,386,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,20,0.93081761
741,756,2,0,0,268,29,88,43,53,37,0,0,0,0,60,3,4,67,15,27,176,250,3,1,0,0,100,0,0,0,330,1,0,26,1,0,0,3,20,0.93081761
742,1663,0,2,0,752,139,227,109,99,62,0,0,1,0,14,8,32,233,48,14,350,636,3,1,0,0,100,0,0,0,0,0,0,89,1,0,0,0,20,0.93081761
743,2408,11,0,0,777,82,223,145,132,167,0,0,0,4,1,30,46,197,43,0,321,749,3,1,0,0,100,0,0,333,190,2,1,73,0,0,0,3,20,0.93081761
744,998,0,0,0,348,55,121,62,44,54,0,0,0,0,7,0,8,63,21,0,99,336,3,1,0,0,100,0,0,0,407,1,0,39,0,0,0,0,20,0.93081761
745,156,0,0,0,56,10,18,9,11,5,0,0,0,0,0,0,0,2,0,19,21,53,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,0,20,0.93081761
746,765,0,0,0,242,22,77,45,46,43,0,0,0,0,1,2,7,36,0,0,46,233,3,1,0,0,100,0,0,0,0,0,3,0,0,0,0,0,20,0.93081761
747,386,0,1,0,123,17,29,23,22,23,0,0,1,0,0,0,7,8,0,10,26,114,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,20,0.93081761
748,2125,7,0,0,1152,363,435,135,65,39,0,62,0,0,8,39,170,909,403,1,1592,1037,3,1,0,0.75,100,0,0,0,0,0,0,736,0,0,0,3,20,0.93081761
749,575,0,0,0,205,27,68,38,34,27,0,39,0,0,0,1,97,72,76,0,285,194,3,1,0,0.75,100,0,0,0,0,0,0,133,0,0,0,0,20,0.93081761
750,1395,400,0,1,341,39,91,79,53,65,0,169,1,8,15,2,8,123,17,0,343,327,3,1,0,0,100,0,0,0,869,1,227,30,1,0,0,4,20,0.93081761
751,1465,0,0,0,498,58,145,101,77,88,0,0,0,0,1,1,4,17,0,5,28,469,3,1,0,0,100,0,0,0,179,0,1,0,0,0,0,0,20,0.93081761
752,467,0,0,0,162,12,60,26,27,29,0,0,0,0,0,2,0,16,0,56,74,154,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,20,0.93081761
753,114,0,0,0,34,3,9,3,7,10,0,90,0,0,3,1,0,1,66,0,161,32,3,1,0,0,100,0,0,0,0,0,0,120,0,0,0,0,20,0.93081761
754,440,2,0,0,148,18,36,41,21,27,0,5,0,1,20,2,3,1448,1,5,1485,143,3,1,0,0,100,0,0,482,0,2,0,1,0,0,0,3,20,0.93081761
755,208,208,0,0,1,0,0,0,0,0,0,6,0,20,3,19,0,593,18,3,662,0,3,1,0,1.26,100,0,0,0,0,1,93,31,0,0,0,1,20,0.93081761
756,2028,3,0,0,706,72,268,128,115,96,0,1,0,1,14,35,49,166,3,5,274,679,3,1,0,0,100,0,0,267,0,1,5,4,0,0,0,3,20,0.93081761
757,1038,5,0,0,353,46,107,51,72,62,0,5,0,1,2,5,25,41,18,1,98,338,3,1,0,0,100,0,0,0,567,1,5,26,0,0,0,4,20,0.93081761
758,3611,16,0,0,982,91,197,145,151,332,0,64,0,20,17,46,19,159,48,0,373,916,3,1,0,0.25,100,0,0,0,466,0,3,84,0,0,0,3,20,0.93081761
759,599,16,0,0,159,11,34,27,26,47,20,172,0,60,0,1,9,73,51,0,386,145,3,1,0,0,100,0,0,0,0,0,2,88,0,0,1,2,20,0.93081761
760,895,0,0,0,265,41,58,42,46,67,0,57,0,115,2,16,2,181,29,0,402,254,3,1,0,0,100,0,0,0,0,0,147,50,0,0,0,0,20,0.93081761
761,4255,116,0,0,1106,185,214,142,133,386,0,7,0,30,5,11,20,689,110,199,1071,1060,3,1,0,0,100,0,0,0,205,2,0,196,0,0,0,3,20,0.93081761
762,704,704,17,0,0,0,0,0,0,0,0,710,8,7,5606,201,328,2154,473,27,9514,0,3,1,5.458333,6.07,100,0,0,0,0,3,4,835,1,0,0,4,8,0.850393701
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0.853503185
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11,0.97826087
